광역시도,시군구,행정구,구분,인구수,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
경기도, 고양시,소계,남자,520325 ,18148 ,24373 ,25336 ,29406 ,37490 ,38982 ,32183 ,37611 ,39367 ,48584 ,48170 ,45570 ,36319 ,20542 ,14279 ,11450 ,12520 ,7933 ,4587 ,3455 ,913 ,197 ,23 
경기도, 고양시,소계,여자,542152 ,17596 ,23263 ,24175 ,27724 ,35108 ,37780 ,32565 ,38702 ,41736 ,52289 ,50792 ,45566 ,35080 ,21505 ,18116 ,16612 ,23547 ,13138 ,10409 ,7039 ,2715 ,564 ,93 
경기도, 고양시, 덕양구,계,467051 ,17294 ,21399 ,19932 ,21978 ,29406 ,32800 ,30176 ,36429 ,36183 ,41571 ,41131 ,39721 ,32752 ,20602 ,16035 ,13528 ,16118 ,9679 ,6439 ,4522 ,1549 ,316 ,54 
경기도, 고양시, 덕양구,남자,231010 ,8763 ,10966 ,10160 ,11302 ,15313 ,16859 ,15188 ,18439 ,18230 ,20780 ,20235 ,19985 ,16469 ,9975 ,7154 ,5576 ,5620 ,3695 ,1926 ,1469 ,377 ,73 ,8 
경기도, 고양시, 덕양구,여자,236041 ,8531 ,10433 ,9773 ,10676 ,14093 ,15941 ,14988 ,17991 ,17953 ,20791 ,20896 ,19737 ,16283 ,10628 ,8881 ,7952 ,10498 ,5985 ,4514 ,3053 ,1172 ,243 ,46 
경기도, 고양시, 일산동구,계,295460 ,8855 ,12468 ,13697 ,16425 ,21357 ,23114 ,18052 ,20058 ,22345 ,29027 ,28480 ,25932 ,19681 ,10958 ,8123 ,7124 ,9770 ,5489 ,4281 ,2956 ,1055 ,241 ,30 
경기도, 고양시, 일산동구,남자,143741 ,4536 ,6373 ,7101 ,8484 ,10856 ,11576 ,8857 ,9649 ,10597 ,13684 ,13738 ,12909 ,10045 ,5487 ,3565 ,2927 ,3360 ,2066 ,1294 ,959 ,263 ,65 ,7 
경기도, 고양시, 일산동구,여자,151719 ,4319 ,6095 ,6596 ,7941 ,10501 ,11539 ,9195 ,10410 ,11748 ,15343 ,14742 ,13023 ,9636 ,5471 ,4558 ,4197 ,6410 ,3423 ,2987 ,1997 ,792 ,176 ,23 
경기도, 고양시, 일산서구,계,299967 ,9595 ,13769 ,15883 ,18728 ,21835 ,20848 ,16521 ,19826 ,22576 ,30275 ,29351 ,25483 ,18966 ,10488 ,8238 ,7411 ,10179 ,5903 ,4276 ,3016 ,1025 ,204 ,32 
경기도, 고양시, 일산서구,남자,145575 ,4849 ,7034 ,8076 ,9621 ,11321 ,10547 ,8139 ,9524 ,10540 ,14120 ,14197 ,12677 ,9805 ,5081 ,3560 ,2947 ,3540 ,2173 ,1368 ,1027 ,274 ,60 ,8 
경기도, 고양시, 일산서구,여자,154392 ,4746 ,6736 ,7807 ,9108 ,10514 ,10301 ,8383 ,10302 ,12036 ,16155 ,15155 ,12806 ,9161 ,5407 ,4678 ,4464 ,6639 ,3731 ,2909 ,1990 ,751 ,145 ,24 
경기도, 과천시,,계,59891 ,2088 ,2748 ,2908 ,3407 ,4136 ,4172 ,3897 ,4302 ,4077 ,5174 ,5407 ,5095 ,4185 ,2632 ,1952 ,1566 ,2148 ,1152 ,997 ,646 ,276 ,67 ,9 
경기도, 과천시,,남자,29496 ,1132 ,1404 ,1506 ,1766 ,2198 ,2190 ,1998 ,2163 ,1956 ,2472 ,2572 ,2543 ,2050 ,1290 ,894 ,647 ,719 ,440 ,280 ,200 ,64 ,13 ,3 
경기도, 과천시,,여자,30395 ,956 ,1345 ,1403 ,1642 ,1938 ,1982 ,1899 ,2139 ,2122 ,2702 ,2835 ,2552 ,2135 ,1342 ,1058 ,919 ,1429 ,712 ,717 ,446 ,213 ,54 ,6 
경기도, 구리시,,계,196379 ,6875 ,8889 ,8691 ,9893 ,13318 ,13948 ,11727 ,15035 ,15308 ,17542 ,18022 ,17285 ,14253 ,8934 ,6435 ,4975 ,5253 ,3166 ,2088 ,1473 ,491 ,109 ,16 
경기도, 구리시,,남자,97413 ,3551 ,4594 ,4535 ,5073 ,6794 ,7154 ,5893 ,7599 ,7720 ,8600 ,8645 ,8701 ,7215 ,4414 ,2953 ,2134 ,1843 ,1225 ,618 ,468 ,122 ,26 ,2 
경기도, 구리시,,여자,98966 ,3324 ,4295 ,4157 ,4821 ,6524 ,6795 ,5835 ,7436 ,7589 ,8943 ,9377 ,8584 ,7038 ,4520 ,3483 ,2841 ,3410 ,1941 ,1470 ,1005 ,369 ,83 ,14 
경기도, 남양주시,,계,702635 ,27187 ,39032 ,38923 ,38448 ,43075 ,40436 ,36133 ,54196 ,61549 ,66968 ,59856 ,54175 ,46834 ,32135 ,24510 ,19030 ,20151 ,12088 ,8063 ,5572 ,1959 ,451 ,83 
경기도, 남양주시,,남자,349883 ,14034 ,20003 ,19995 ,19815 ,22449 ,21057 ,17974 ,26409 ,30463 ,34191 ,30376 ,27740 ,23104 ,15300 ,11420 ,8448 ,7109 ,4802 ,2307 ,1750 ,443 ,97 ,18 
경기도, 남양주시,,여자,352752 ,13153 ,19029 ,18928 ,18633 ,20627 ,19379 ,18160 ,27787 ,31086 ,32778 ,29480 ,26435 ,23731 ,16835 ,13090 ,10582 ,13042 ,7286 ,5756 ,3822 ,1516 ,354 ,65 
경기도, 오산시,,계,226810 ,10456 ,14059 ,12865 ,12036 ,14074 ,16685 ,16684 ,22634 ,21716 ,20620 ,17613 ,14851 ,11575 ,7217 ,5305 ,4165 ,4259 ,2638 ,1622 ,1159 ,371 ,76 ,16 
경기도, 오산시,,남자,117138 ,5338 ,7177 ,6586 ,6162 ,7305 ,9287 ,9040 ,12070 ,11589 ,10830 ,9182 ,7672 ,5760 ,3496 ,2453 ,1726 ,1470 ,1004 ,467 ,376 ,70 ,17 ,5 
경기도, 오산시,,여자,109672 ,5118 ,6883 ,6279 ,5875 ,6769 ,7398 ,7644 ,10564 ,10127 ,9791 ,8432 ,7179 ,5816 ,3721 ,2852 ,2439 ,2789 ,1634 ,1155 ,783 ,301 ,60 ,12 
경기도, 시흥시,,계,483807 ,21518 ,26030 ,24536 ,25444 ,32721 ,34840 ,32597 ,42536 ,42395 ,45214 ,45050 ,39284 ,27988 ,15321 ,10482 ,8163 ,9693 ,5718 ,3975 ,2726 ,999 ,214 ,37 
경기도, 시흥시,,남자,252576 ,10884 ,13381 ,12425 ,13304 ,17438 ,19239 ,17530 ,22667 ,22987 ,23874 ,23311 ,21277 ,15019 ,7905 ,4973 ,3403 ,2964 ,1974 ,990 ,744 ,195 ,46 ,6 
경기도, 시흥시,,여자,231232 ,10634 ,12649 ,12111 ,12140 ,15283 ,15601 ,15067 ,19869 ,19408 ,21341 ,21740 ,18007 ,12969 ,7417 ,5509 ,4761 ,6729 ,3744 ,2985 ,1983 ,804 ,168 ,31 
경기도, 군포시,,계,272796 ,9513 ,12089 ,12688 ,14613 ,17931 ,20126 ,18384 ,20448 ,20441 ,24315 ,24093 ,23655 ,19859 ,11567 ,8206 ,6476 ,8396 ,4699 ,3698 ,2558 ,910 ,198 ,32 
경기도, 군포시,,남자,135268 ,4858 ,6221 ,6555 ,7497 ,9333 ,10536 ,9554 ,10519 ,10143 ,11840 ,11744 ,11540 ,9803 ,5729 ,3827 ,2707 ,2865 ,1719 ,1147 ,843 ,250 ,47 ,8 
경기도, 군포시,,여자,137528 ,4655 ,5868 ,6133 ,7116 ,8598 ,9590 ,8831 ,9929 ,10298 ,12475 ,12349 ,12116 ,10056 ,5838 ,4379 ,3769 ,5531 ,2980 ,2551 ,1715 ,661 ,151 ,25 
경기도, 의왕시,,계,161142 ,5950 ,7174 ,6837 ,7999 ,11162 ,11873 ,10449 ,11905 ,11230 ,13307 ,14440 ,14781 ,12780 ,7570 ,5106 ,3781 ,4803 ,2657 ,2146 ,1459 ,544 ,127 ,16 
경기도, 의왕시,,남자,80251 ,3124 ,3680 ,3532 ,4107 ,5781 ,6381 ,5407 ,6095 ,5714 ,6390 ,6942 ,7164 ,6369 ,3867 ,2474 ,1666 ,1563 ,988 ,575 ,419 ,127 ,27 ,2 
경기도, 의왕시,,여자,80892 ,2826 ,3494 ,3305 ,3892 ,5381 ,5493 ,5043 ,5810 ,5516 ,6917 ,7498 ,7617 ,6412 ,3703 ,2633 ,2116 ,3240 ,1669 ,1571 ,1040 ,417 ,101 ,14 
경기도, 하남시,,계,280941 ,13470 ,16432 ,12988 ,11356 ,14904 ,19287 ,20515 ,27700 ,25923 ,22980 ,20256 ,20499 ,19558 ,13500 ,9374 ,5884 ,6319 ,3571 ,2748 ,1794 ,732 ,191 ,31 
경기도, 하남시,,남자,141222 ,6958 ,8342 ,6643 ,5805 ,7639 ,9910 ,10364 ,14015 ,13535 ,12139 ,10139 ,9994 ,9447 ,6600 ,4833 ,2779 ,2085 ,1394 ,691 ,481 ,157 ,48 ,6 
경기도, 하남시,,여자,139719 ,6512 ,8090 ,6345 ,5551 ,7266 ,9378 ,10151 ,13685 ,12389 ,10841 ,10118 ,10505 ,10111 ,6901 ,4541 ,3105 ,4234 ,2178 ,2057 ,1313 ,575 ,144 ,25 
경기도, 용인시,소계,계,1059738 ,42903 ,60130 ,61097 ,60679 ,68584 ,65816 ,61184 ,85379 ,94791 ,103691 ,88011 ,71772 ,58516 ,42907 ,36037 ,27892 ,30354 ,17789 ,12565 ,8555 ,3154 ,753 ,104 
경기도, 용인시,소계,남자,525760 ,21995 ,30709 ,31371 ,31213 ,35256 ,34368 ,30393 ,41821 ,46251 ,51859 ,44553 ,36747 ,28544 ,19574 ,16307 ,12950 ,11852 ,7746 ,4106 ,3084 ,845 ,162 ,15 
경기도, 용인시,소계,여자,533978 ,20908 ,29421 ,29727 ,29466 ,33328 ,31448 ,30791 ,43559 ,48540 ,51832 ,43459 ,35025 ,29972 ,23334 ,19730 ,14942 ,18502 ,10043 ,8459 ,5471 ,2309 ,591 ,89 
경기도, 용인시, 처인구,계,253858 ,9376 ,12388 ,12233 ,12898 ,17090 ,16660 ,14624 ,19595 ,20511 ,22471 ,21775 ,20684 ,17596 ,12064 ,8784 ,6841 ,8272 ,4710 ,3562 ,2469 ,874 ,196 ,23 
경기도, 용인시, 처인구,남자,130011 ,4801 ,6311 ,6361 ,6794 ,9085 ,9191 ,7844 ,10186 ,10787 ,11829 ,11166 ,10770 ,8966 ,5879 ,4239 ,2971 ,2833 ,1824 ,1009 ,776 ,193 ,38 ,3 
경기도, 용인시, 처인구,여자,123847 ,4575 ,6078 ,5872 ,6104 ,8005 ,7469 ,6780 ,9410 ,9724 ,10642 ,10609 ,9914 ,8630 ,6185 ,4545 ,3870 ,5439 ,2886 ,2553 ,1694 ,681 ,158 ,21 
경기도, 용인시, 기흥구,계,436038 ,18362 ,25927 ,26049 ,25101 ,28252 ,26785 ,24911 ,35801 ,39932 ,43713 ,36032 ,28134 ,22697 ,16778 ,14434 ,11127 ,12008 ,7061 ,4948 ,3334 ,1259 ,309 ,47 
경기도, 용인시, 기흥구,남자,215319 ,9499 ,13248 ,13394 ,12910 ,14459 ,13992 ,12308 ,17340 ,19400 ,21648 ,18151 ,14239 ,10836 ,7517 ,6440 ,5167 ,4774 ,3069 ,1706 ,1275 ,354 ,67 ,11 
경기도, 용인시, 기흥구,여자,220719 ,8863 ,12679 ,12656 ,12191 ,13793 ,12793 ,12603 ,18461 ,20532 ,22065 ,17881 ,13895 ,11861 ,9261 ,7995 ,5960 ,7234 ,3992 ,3242 ,2059 ,905 ,242 ,36 
경기도, 용인시, 수지구,계,369842 ,15166 ,21815 ,22815 ,22680 ,23243 ,22371 ,21650 ,29984 ,34349 ,37507 ,30205 ,22954 ,18224 ,14066 ,12819 ,9925 ,10074 ,6019 ,4056 ,2752 ,1021 ,249 ,35 
경기도, 용인시, 수지구,남자,180430 ,7696 ,11150 ,11616 ,11509 ,11713 ,11185 ,10242 ,14295 ,16064 ,18382 ,15236 ,11738 ,8743 ,6179 ,5628 ,4812 ,4245 ,2853 ,1392 ,1034 ,298 ,58 ,2 
경기도, 용인시, 수지구,여자,189413 ,7470 ,10665 ,11199 ,11171 ,11530 ,11186 ,11408 ,15689 ,18285 ,19125 ,14969 ,11216 ,9481 ,7888 ,7191 ,5113 ,5830 ,3166 ,2664 ,1718 ,723 ,191 ,33 
경기도, 파주시,,계,456020 ,19121 ,25675 ,24716 ,23991 ,26448 ,29380 ,29707 ,37331 ,37658 ,41591 ,37092 ,33249 ,28223 ,18327 ,15105 ,13029 ,15380 ,9101 ,6280 ,4348 ,1542 ,343 ,48 
경기도, 파주시,,남자,231388 ,9787 ,13067 ,12642 ,12470 ,14137 ,15324 ,16000 ,19580 ,19217 ,21489 ,19549 ,17312 ,14218 ,8854 ,6891 ,5476 ,5380 ,3500 ,1880 ,1414 ,376 ,76 ,14 
경기도, 파주시,,여자,224633 ,9334 ,12609 ,12074 ,11521 ,12311 ,14056 ,13707 ,17752 ,18442 ,20103 ,17544 ,15937 ,14006 ,9474 ,8214 ,7553 ,10001 ,5601 ,4400 ,2934 ,1166 ,267 ,34 
경기도, 이천시,,계,215668 ,8421 ,10984 ,10805 ,11625 ,13426 ,15914 ,14146 ,16370 ,16705 ,17770 ,17656 ,17086 ,14903 ,9657 ,6993 ,5805 ,7407 ,4326 ,3081 ,2188 ,702 ,171 ,20 
경기도, 이천시,,남자,111336 ,4351 ,5681 ,5583 ,6083 ,7332 ,9227 ,7447 ,8831 ,8446 ,9365 ,9092 ,8895 ,7732 ,4807 ,3396 ,2493 ,2578 ,1671 ,907 ,699 ,166 ,38 ,5 
경기도, 이천시,,여자,104332 ,4071 ,5303 ,5222 ,5542 ,6094 ,6687 ,6700 ,7539 ,8259 ,8406 ,8565 ,8191 ,7171 ,4850 ,3597 ,3312 ,4829 ,2655 ,2174 ,1490 ,537 ,133 ,15 
경기도, 안성시,,계,183828 ,5974 ,8513 ,8787 ,9314 ,11146 ,10769 ,9974 ,13227 ,14067 ,15655 ,15527 ,15272 ,14092 ,9880 ,7281 ,6060 ,8294 ,4834 ,3460 ,2490 ,769 ,182 ,20 
경기도, 안성시,,남자,94565 ,3082 ,4358 ,4525 ,4862 ,5928 ,6131 ,5469 ,7153 ,7509 ,8336 ,8272 ,8010 ,7148 ,4937 ,3497 ,2570 ,2783 ,1836 ,947 ,760 ,145 ,40 ,3 
경기도, 안성시,,여자,89264 ,2893 ,4156 ,4262 ,4452 ,5218 ,4639 ,4505 ,6075 ,6558 ,7319 ,7255 ,7262 ,6944 ,4944 ,3784 ,3491 ,5511 ,2998 ,2513 ,1730 ,624 ,142 ,17 
경기도, 김포시,,계,453048 ,23462 ,30161 ,24971 ,21191 ,23521 ,26047 ,28946 ,44530 ,44084 ,39745 ,33329 ,30827 ,27488 ,18711 ,14358 ,10329 ,11352 ,6660 ,4692 ,3254 ,1160 ,245 ,34 
경기도, 김포시,,남자,227223 ,12096 ,15300 ,12711 ,10835 ,12375 ,13353 ,14018 ,22037 ,22711 ,20927 ,17023 ,15805 ,13522 ,8936 ,6935 ,4590 ,4052 ,2686 ,1366 ,1031 ,275 ,54 ,6 
경기도, 김포시,,여자,225825 ,11366 ,14861 ,12260 ,10356 ,11146 ,12695 ,14928 ,22494 ,21373 ,18818 ,16306 ,15022 ,13966 ,9775 ,7423 ,5739 ,7301 ,3974 ,3327 ,2223 ,885 ,191 ,28 
경기도, 화성시,,계,832227 ,46756 ,58258 ,51690 ,42922 ,45128 ,55349 ,64125 ,86010 ,83755 ,74992 ,60360 ,50593 ,40020 ,25464 ,17919 ,13013 ,15877 ,9229 ,6648 ,4697 ,1563 ,341 ,48 
경기도, 화성시,,남자,431380 ,24033 ,29673 ,26313 ,22047 ,23740 ,30419 ,33389 ,44521 ,44485 ,40340 ,32427 ,27038 ,20563 ,12658 ,8736 ,5674 ,5326 ,3536 ,1790 ,1397 ,322 ,65 ,7 
경기도, 화성시,,여자,400847 ,22723 ,28585 ,25377 ,20875 ,21388 ,24930 ,30736 ,41490 ,39270 ,34652 ,27933 ,23555 ,19457 ,12806 ,9183 ,7339 ,10551 ,5693 ,4858 ,3300 ,1241 ,277 ,41 
경기도, 광주시,,계,374979 ,16634 ,19058 ,16651 ,16884 ,21085 ,23299 ,24387 ,34149 ,32056 ,33100 ,31506 ,30412 ,27490 ,17976 ,12438 ,8762 ,9096 ,5370 ,3726 ,2535 ,923 ,230 ,38 
경기도, 광주시,,남자,191766 ,8490 ,9853 ,8427 ,8747 ,11167 ,12283 ,12652 ,17880 ,17010 ,17465 ,16100 ,15414 ,13807 ,9008 ,6134 ,4101 ,3231 ,2188 ,1043 ,795 ,203 ,42 ,3 
경기도, 광주시,,여자,183213 ,8144 ,9206 ,8225 ,8137 ,9918 ,11016 ,11735 ,16269 ,15046 ,15635 ,15406 ,14999 ,13683 ,8968 ,6304 ,4661 ,5865 ,3182 ,2683 ,1740 ,721 ,188 ,35 
경기도, 양주시,,계,224618 ,8451 ,11406 ,11744 ,12189 ,13586 ,13152 ,11802 ,15822 ,17661 ,20981 ,19134 ,17871 ,16299 ,10941 ,8805 ,7046 ,7732 ,4580 ,3153 ,2176 ,741 ,198 ,38 
경기도, 양주시,,남자,113922 ,4346 ,5792 ,5962 ,6246 ,7276 ,7083 ,6176 ,8066 ,8912 ,10987 ,9980 ,9386 ,8275 ,5372 ,4174 ,3142 ,2750 ,1842 ,908 ,697 ,166 ,41 ,5 
경기도, 양주시,,여자,110697 ,4105 ,5614 ,5782 ,5943 ,6310 ,6069 ,5626 ,7756 ,8749 ,9995 ,9154 ,8485 ,8024 ,5569 ,4632 ,3905 ,4983 ,2738 ,2245 ,1479 ,576 ,158 ,33 
경기도, 포천시,,계,146290 ,3845 ,5100 ,5695 ,6972 ,9003 ,8763 ,6986 ,7677 ,8752 ,11925 ,13856 ,15183 ,14437 ,8649 ,6702 ,5607 ,7140 ,4209 ,2931 ,2013 ,703 ,194 ,22 
경기도, 포천시,,남자,77250 ,2000 ,2631 ,2987 ,3641 ,5064 ,5176 ,3915 ,4202 ,4626 ,6496 ,7563 ,8358 ,7903 ,4569 ,3268 ,2393 ,2462 ,1598 ,865 ,649 ,153 ,56 ,8 
경기도, 포천시,,여자,69040 ,1845 ,2470 ,2709 ,3331 ,3940 ,3587 ,3071 ,3475 ,4126 ,5429 ,6293 ,6825 ,6535 ,4081 ,3434 ,3215 ,4678 ,2612 ,2067 ,1364 ,550 ,138 ,15 
경기도, 여주시,,계,110689 ,3193 ,4370 ,4570 ,5185 ,6194 ,5878 ,5074 ,6606 ,7319 ,8646 ,9574 ,10400 ,10139 ,7546 ,5331 ,4726 ,5942 ,3413 ,2529 ,1757 ,608 ,150 ,16 
경기도, 여주시,,남자,56211 ,1626 ,2285 ,2362 ,2667 ,3307 ,3290 ,2777 ,3368 ,3730 ,4547 ,5039 ,5415 ,5170 ,3819 ,2662 ,2084 ,2069 ,1345 ,724 ,562 ,135 ,25 ,3 
경기도, 여주시,,여자,54478 ,1568 ,2086 ,2208 ,2519 ,2887 ,2588 ,2298 ,3238 ,3589 ,4100 ,4535 ,4985 ,4970 ,3727 ,2670 ,2642 ,3873 ,2068 ,1806 ,1195 ,473 ,125 ,13 
경기도, 연천군,,계,43105 ,1337 ,1496 ,1471 ,1786 ,2471 ,2912 ,2090 ,2163 ,2148 ,2784 ,3197 ,3945 ,4261 ,2951 ,2646 ,2374 ,3076 ,1843 ,1233 ,848 ,302 ,71 ,13 
경기도, 연천군,,남자,22618 ,691 ,758 ,775 ,964 ,1534 ,1882 ,1226 ,1177 ,1146 ,1572 ,1730 ,2113 ,2221 ,1502 ,1247 ,1013 ,1070 ,672 ,399 ,301 ,77 ,19 ,3 
경기도, 연천군,,여자,20487 ,647 ,739 ,696 ,822 ,938 ,1030 ,865 ,986 ,1002 ,1213 ,1467 ,1832 ,2040 ,1449 ,1399 ,1362 ,2006 ,1171 ,835 ,547 ,226 ,52 ,10 
경기도, 가평군,,계,61675 ,1525 ,1951 ,2161 ,2578 ,3119 ,3040 ,2682 ,3113 ,3460 ,4410 ,5179 ,6165 ,6652 ,4871 ,3525 ,3225 ,4024 ,2360 ,1664 ,1163 ,389 ,100 ,14 
경기도, 가평군,,남자,31742 ,763 ,967 ,1124 ,1389 ,1754 ,1763 ,1473 ,1652 ,1821 ,2439 ,2771 ,3225 ,3469 ,2489 ,1728 ,1443 ,1477 ,973 ,504 ,375 ,103 ,24 ,4 
경기도, 가평군,,여자,29934 ,762 ,984 ,1038 ,1189 ,1365 ,1277 ,1209 ,1462 ,1639 ,1971 ,2408 ,2941 ,3183 ,2382 ,1797 ,1782 ,2547 ,1387 ,1160 ,788 ,286 ,76 ,10 
경기도, 양평군,,계,116778 ,3058 ,4398 ,4840 ,4874 ,5255 ,5219 ,4623 ,6255 ,7216 ,8907 ,9359 ,11365 ,12233 ,9447 ,6982 ,5759 ,6993 ,3979 ,3014 ,2078 ,746 ,170 ,21 
경기도, 양평군,,남자,58625 ,1550 ,2266 ,2497 ,2642 ,2861 ,2897 ,2402 ,3090 ,3604 ,4658 ,4885 ,5754 ,6119 ,4656 ,3531 ,2706 ,2510 ,1630 ,880 ,654 ,180 ,42 ,5 
경기도, 양평군,,여자,58153 ,1508 ,2132 ,2343 ,2232 ,2394 ,2322 ,2221 ,3165 ,3612 ,4249 ,4474 ,5611 ,6114 ,4791 ,3451 ,3053 ,4484 ,2350 ,2134 ,1424 ,566 ,128 ,17 
강원도,소계,,계,1528690 ,46541 ,60997 ,64653 ,75792 ,94474 ,85401 ,74591 ,92478 ,101217 ,122697 ,129525 ,136519 ,136485 ,93232 ,69188 ,65271 ,79634 ,47147 ,32488 ,21848 ,8372 ,1960 ,309 
강원도,소계,,남자,769483 ,23813 ,31223 ,33457 ,39702 ,52456 ,48558 ,40021 ,47484 ,51535 ,63778 ,67220 ,69315 ,68560 ,45799 ,32435 ,27672 ,26459 ,17891 ,8568 ,6248 ,1785 ,474 ,62 
강원도,소계,,여자,759208 ,22728 ,29774 ,31196 ,36090 ,42018 ,36844 ,34570 ,44994 ,49682 ,58919 ,62305 ,67204 ,67925 ,47434 ,36754 ,37599 ,53176 ,29256 ,23920 ,15600 ,6587 ,1486 ,247 
강원도, 춘천시,,계,279745 ,9436 ,12526 ,12765 ,14643 ,19082 ,17925 ,15534 ,18755 ,19338 ,22839 ,23229 ,23241 ,21858 ,14504 ,10580 ,10389 ,13105 ,7668 ,5437 ,3621 ,1443 ,327 ,47 
강원도, 춘천시,,남자,137994 ,4806 ,6452 ,6610 ,7640 ,10062 ,9625 ,7998 ,9402 ,9489 ,11384 ,11731 ,11510 ,10640 ,6990 ,4800 ,4372 ,4488 ,2929 ,1560 ,1127 ,329 ,93 ,11 
강원도, 춘천시,,여자,141751 ,4631 ,6074 ,6155 ,7004 ,9020 ,8301 ,7537 ,9353 ,9849 ,11455 ,11498 ,11731 ,11219 ,7515 ,5780 ,6017 ,8617 ,4740 ,3877 ,2494 ,1114 ,234 ,36 
강원도, 원주시,,계,349361 ,12357 ,16184 ,17399 ,18887 ,22972 ,22152 ,20235 ,24760 ,26305 ,30532 ,30561 ,29312 ,26522 ,16426 ,11006 ,10402 ,13353 ,7861 ,5492 ,3772 ,1373 ,295 ,53 
강원도, 원주시,,남자,173416 ,6367 ,8173 ,8975 ,9869 ,12250 ,11749 ,10399 ,12423 ,12958 ,15091 ,15356 ,14716 ,13218 ,8030 ,5092 ,4359 ,4396 ,2949 ,1447 ,1069 ,294 ,78 ,7 
강원도, 원주시,,여자,175946 ,5990 ,8012 ,8424 ,9018 ,10722 ,10404 ,9836 ,12337 ,13348 ,15441 ,15205 ,14596 ,13304 ,8397 ,5915 ,6043 ,8957 ,4912 ,4046 ,2703 ,1080 ,217 ,46 
강원도, 강릉시,,계,211643 ,5821 ,7936 ,8800 ,10762 ,13703 ,11511 ,9442 ,12350 ,14424 ,17904 ,17880 ,18453 ,18831 ,13385 ,10287 ,9075 ,11083 ,6424 ,4659 ,3081 ,1233 ,298 ,48 
강원도, 강릉시,,남자,105025 ,3019 ,4099 ,4607 ,5648 ,7371 ,6435 ,5141 ,6252 ,7260 ,9260 ,9098 ,9098 ,9135 ,6296 ,4779 ,3859 ,3670 ,2448 ,1222 ,919 ,246 ,50 ,8 
강원도, 강릉시,,여자,106618 ,2802 ,3837 ,4194 ,5114 ,6332 ,5076 ,4301 ,6098 ,7164 ,8644 ,8782 ,9355 ,9696 ,7089 ,5508 ,5217 ,7413 ,3976 ,3437 ,2163 ,987 ,248 ,40 
강원도, 동해시,,계,89814 ,2742 ,4008 ,4183 ,4765 ,5166 ,4234 ,3757 ,5570 ,6565 ,8034 ,7871 ,7624 ,7729 ,5555 ,4165 ,3786 ,4066 ,2426 ,1641 ,1169 ,366 ,100 ,6 
강원도, 동해시,,남자,45572 ,1391 ,2087 ,2162 ,2500 ,3033 ,2493 ,2059 ,2884 ,3329 ,4286 ,4090 ,3894 ,3743 ,2668 ,1970 ,1619 ,1367 ,946 ,421 ,327 ,76 ,18 ,1 
강원도, 동해시,,여자,44242 ,1352 ,1921 ,2021 ,2265 ,2133 ,1741 ,1698 ,2686 ,3236 ,3748 ,3781 ,3730 ,3986 ,2887 ,2196 ,2167 ,2699 ,1480 ,1220 ,842 ,290 ,83 ,5 
강원도, 태백시,,계,42288 ,1054 ,1664 ,1830 ,2113 ,2192 ,1560 ,1536 ,2397 ,2999 ,3414 ,3618 ,3709 ,4171 ,3194 ,2547 ,2155 ,2138 ,1399 ,739 ,529 ,168 ,40 ,3 
강원도, 태백시,,남자,21395 ,552 ,845 ,932 ,1134 ,1256 ,877 ,836 ,1234 ,1572 ,1863 ,1980 ,1929 ,2111 ,1513 ,1129 ,937 ,697 ,515 ,182 ,151 ,28 ,4 ,0 
강원도, 태백시,,여자,20894 ,502 ,819 ,898 ,980 ,936 ,683 ,700 ,1163 ,1427 ,1552 ,1638 ,1780 ,2060 ,1681 ,1418 ,1218 ,1442 ,885 ,557 ,378 ,140 ,37 ,3 
강원도, 속초시,,계,81497 ,2543 ,3367 ,3409 ,4204 ,4693 ,4224 ,4038 ,5125 ,5534 ,6885 ,7453 ,7573 ,7284 ,4817 ,3617 ,3087 ,3649 ,2107 ,1542 ,952 ,487 ,92 ,11 
강원도, 속초시,,남자,40312 ,1311 ,1680 ,1743 ,2196 ,2619 ,2413 ,2195 ,2682 ,2751 ,3409 ,3712 ,3688 ,3572 ,2288 ,1645 ,1282 ,1130 ,764 ,366 ,243 ,97 ,26 ,0 
강원도, 속초시,,여자,41185 ,1232 ,1687 ,1666 ,2008 ,2074 ,1811 ,1843 ,2443 ,2783 ,3476 ,3741 ,3885 ,3712 ,2529 ,1972 ,1806 ,2519 ,1343 ,1176 ,710 ,390 ,66 ,11 
강원도, 삼척시,,계,65623 ,1777 ,2223 ,2352 ,3018 ,4741 ,2833 ,2585 ,3424 ,3975 ,5027 ,5439 ,5980 ,6176 ,4556 ,3715 ,3419 ,4387 ,2523 ,1864 ,1316 ,446 ,90 ,13 
강원도, 삼척시,,남자,33275 ,885 ,1152 ,1239 ,1571 ,2579 ,1653 ,1400 ,1837 ,2142 ,2856 ,3000 ,3103 ,3097 ,2277 ,1779 ,1344 ,1366 ,901 ,465 ,368 ,85 ,12 ,1 
강원도, 삼척시,,여자,32348 ,892 ,1071 ,1114 ,1447 ,2162 ,1181 ,1186 ,1588 ,1833 ,2171 ,2439 ,2878 ,3079 ,2279 ,1936 ,2075 ,3021 ,1623 ,1399 ,949 ,361 ,78 ,12 
